timestamp,active_power,reactive_power,current_r,current_s,current_t,voltage_rs,voltage_st,voltage_tr
2023-10-01 01:54:00+00:00,419.9132812499993,-18828.773828125,50.50477828,75.55379638,69.62857894,234930.20625,235611.5,235214.759375
2023-10-01 01:55:00+00:00,-1465.8932291666679,-18778.513020833332,50.3723386,72.8899943,67.6621526,234937.046875,235611.5,235236.21354166666
2023-10-01 01:56:00+00:00,-3351.699739583335,-18728.252213541666,50.23989892,70.22619222,65.69572626,234943.8875,235611.5,235257.66770833332
2023-10-01 01:57:00+00:00,-5237.5062499999985,-18677.99140625,50.10745924,67.56239013999999,63.72929992,234950.728125,235611.5,235279.121875
2023-10-01 01:58:00+00:00,-7123.312760416666,-18627.730598958333,49.97501956,64.89858806000001,61.762873580000004,234957.56875,235611.5,235300.57604166667
2023-10-01 01:59:00+00:00,-9009.119270833333,-18577.469791666666,49.842579879999995,62.23478598,59.796447240000006,234964.409375,235611.5,235322.03020833334
2023-10-01 02:00:00+00:00,-10894.92578125,-18527.208984375,49.7101402,59.5709839,57.8300209,234971.25,235611.5,235343.484375
2023-10-01 02:01:00+00:00,-11341.856380208334,-18508.079036458334,50.18031766,59.5709839,57.79932912,234991.34791666668,235627.69375,235336.78541666668
2023-10-01 02:02:00+00:00,-11788.786979166667,-18488.949088541667,50.650495119999995,59.5709839,57.76863734,235011.44583333333,235643.8875,235330.08645833333
2023-10-01 02:03:00+00:00,-12235.717578125,-18469.819140625,51.12067258,59.5709839,57.73794556,235031.54375,235660.08125,235323.3875
2023-10-01 02:04:00+00:00,-12682.648177083334,-18450.689192708334,51.59085004,59.5709839,57.70725378,235051.64166666666,235676.275,235316.68854166666
2023-10-01 02:05:00+00:00,-13129.578776041668,-18431.559244791668,52.0610275,59.5709839,57.676562000000004,235071.73958333334,235692.46875,235309.98958333334
2023-10-01 02:06:00+00:00,-13576.509375,-18412.429296875,52.53120496,59.5709839,57.64587022,235091.8375,235708.6625,235303.290625
2023-10-01 02:07:00+00:00,-14023.439973958333,-18393.299348958335,53.00138242,59.5709839,57.61517844,235111.93541666667,235724.85625,235296.59166666667
2023-10-01 02:08:00+00:00,-14470.370572916667,-18374.169401041665,53.47155988,59.5709839,57.58448666,235132.03333333333,235741.05,235289.89270833333
2023-10-01 02:09:00+00:00,-14917.301171875,-18355.039453125,53.94173734,59.5709839,57.553794880000005,235152.13125,235757.24375,235283.19375
2023-10-01 02:10:00+00:00,-15364.231770833334,-18335.909505208332,54.4119148,59.5709839,57.5231031,235172.22916666666,235773.4375,235276.49479166666
2023-10-01 02:11:00+00:00,-15811.162369791666,-18316.779557291666,54.88209226,59.5709839,57.49241132,235192.32708333334,235789.63125,235269.79583333334
2023-10-01 02:12:00+00:00,-16258.09296875,-18297.649609375,55.35226972,59.5709839,57.461719540000004,235212.425,235805.825,235263.096875
2023-10-01 02:13:00+00:00,-16705.023567708333,-18278.519661458333,55.82244718,59.5709839,57.431027760000006,235232.52291666667,235822.01875,235256.39791666667
2023-10-01 02:14:00+00:00,-17151.954166666666,-18259.389713541666,56.29262464,59.5709839,57.40033598,235252.62083333332,235838.2125,235249.69895833332
2023-10-01 02:15:00+00:00,-17598.884765625,-18240.259765625,56.7628021,59.5709839,57.3696442,235272.71875,235854.40625,235243.0
2023-10-01 02:16:00+00:00,-18562.922135416666,-18031.050065104166,58.56268664666667,61.644259653333336,57.888811780000005,235267.23541666666,235854.40625,235218.07395833332
2023-10-01 02:17:00+00:00,-19526.959505208335,-17821.840364583335,60.36257119333334,63.71753540666667,58.407979360000006,235261.75208333333,235854.40625,235193.14791666667
2023-10-01 02:18:00+00:00,-20490.996875,-17612.6306640625,62.16245574,65.79081116,58.92714694,235256.26875,235854.40625,235168.221875
2023-10-01 02:19:00+00:00,-21455.034244791666,-17403.420963541666,63.96234028666667,67.86408691333334,59.44631452,235250.78541666668,235854.40625,235143.29583333334
2023-10-01 02:20:00+00:00,-22419.071614583336,-17194.211263020832,65.76222483333333,69.93736266666667,59.9654821,235245.30208333334,235854.40625,235118.36979166666
2023-10-01 02:21:00+00:00,-23383.108984375,-16985.0015625,67.56210938000001,72.01063842,60.484649680000004,235239.81875,235854.40625,235093.44375
2023-10-01 02:22:00+00:00,-24347.146354166667,-16775.791861979167,69.36199392666667,74.08391417333334,61.003817260000005,235234.33541666667,235854.40625,235068.51770833333
2023-10-01 02:23:00+00:00,-25311.183723958333,-16566.582161458333,71.16187847333333,76.15718992666666,61.52298484,235228.85208333333,235854.40625,235043.59166666667
2023-10-01 02:24:00+00:00,-26275.22109375,-16357.3724609375,72.96176302,78.23046568000001,62.04215242,235223.36875,235854.40625,235018.665625
2023-10-01 02:25:00+00:00,-27239.258463541668,-16148.162760416666,74.76164756666667,80.30374143333333,62.56132,235217.88541666666,235854.40625,234993.73958333334
2023-10-01 02:26:00+00:00,-28203.295833333334,-15938.953059895834,76.56153211333333,82.37701718666666,63.08048758,235212.40208333332,235854.40625,234968.81354166666
2023-10-01 02:27:00+00:00,-29167.333203125003,-15729.743359375,78.36141666,84.45029294,63.59965516,235206.91875,235854.40625,234943.8875
2023-10-01 02:28:00+00:00,-30131.37057291667,-15520.533658854167,80.16130120666666,86.52356869333333,64.11882274,235201.43541666667,235854.40625,234918.96145833333
2023-10-01 02:29:00+00:00,-31095.407942708334,-15311.323958333334,81.96118575333334,88.59684444666667,64.63799032,235195.95208333334,235854.40625,234894.03541666668
2023-10-01 02:30:00+00:00,-32059.4453125,-15102.1142578125,83.7610703,90.6701202,65.1571579,235190.46875,235854.40625,234869.109375
2023-10-01 02:31:00+00:00,-33147.140364583334,-14790.200325520833,86.08824467333334,90.6701202,66.99618174666666,235163.62708333333,235841.528125,234881.28541666668
2023-10-01 02:32:00+00:00,-34234.83541666667,-14478.286393229168,88.41541904666667,90.6701202,68.83520559333334,235136.78541666668,235828.65,234893.46145833333
2023-10-01 02:33:00+00:00,-35322.53046875,-14166.3724609375,90.74259342,90.6701202,70.67422944,235109.94375,235815.771875,234905.6375
2023-10-01 02:34:00+00:00,-36410.22552083334,-13854.458528645833,93.06976779333334,90.6701202,72.51325328666667,235083.10208333333,235802.89375,234917.81354166666
2023-10-01 02:35:00+00:00,-37497.920572916664,-13542.544596354166,95.39694216666666,90.6701202,74.35227713333333,235056.26041666666,235790.015625,234929.98958333334
2023-10-01 02:36:00+00:00,-38585.615625,-13230.6306640625,97.72411654,90.6701202,76.19130098000001,235029.41875,235777.1375,234942.165625
2023-10-01 02:37:00+00:00,-39673.31067708333,-12918.716731770834,100.05129091333333,90.6701202,78.03032482666667,235002.57708333334,235764.259375,234954.34166666667
