timestamp,inverter_1_p,inverter_2_p,inverter_3_p,inverter_1_temp,inverter_2_temp,inverter_3_temp,inverter_1_daily,inverter_2_daily,inverter_3_daily
2024-09-10 23:37:00+00:00,0.0,0.0,0.0,35.0,35.4,35.6,0.0,0.0,0.0
2024-09-10 23:38:00+00:00,0.0,0.0,0.0,34.9,35.5,35.5,0.0,0.0,0.0
2024-09-10 23:39:00+00:00,0.0,0.0,0.0,34.8,35.5,35.6,0.0,0.0,0.0
2024-09-10 23:40:00+00:00,0.0,0.0,0.0,34.9,35.5,35.5,0.0,0.0,0.0
2024-09-10 23:41:00+00:00,0.0,0.0,0.0,35.0,35.4,35.5,0.0,0.0,0.0
2024-09-10 23:42:00+00:00,0.0,0.0,0.0,34.8,35.5,35.5,0.0,0.0,0.0
2024-09-10 23:43:00+00:00,0.0,0.0,0.0,34.8,35.4,35.6,0.0,0.0,0.0
2024-09-10 23:44:00+00:00,0.0,0.0,0.0,34.8,35.4,35.6,0.0,0.0,0.0
2024-09-10 23:45:00+00:00,0.0,0.0,0.0,34.8,35.4,35.5,0.0,0.0,0.0
2024-09-10 23:46:00+00:00,0.0,0.0,0.0,34.8,35.4,35.5,0.0,0.0,0.0
2024-09-10 23:47:00+00:00,0.0,0.0,0.0,34.8,35.3,35.5,0.0,0.0,0.0
2024-09-10 23:48:00+00:00,0.0,0.0,0.0,34.8,35.4,35.5,0.0,0.0,0.0
2024-09-10 23:49:00+00:00,0.0,0.0,0.0,34.9,35.3,35.4,0.0,0.0,0.0
2024-09-10 23:50:00+00:00,0.0,0.0,0.0,34.8,35.4,35.4,0.0,0.0,0.0
2024-09-10 23:51:00+00:00,0.0,0.0,0.0,34.7,35.4,35.5,0.0,0.0,0.0
2024-09-10 23:52:00+00:00,0.0,0.0,0.0,34.7,35.3,35.5,0.0,0.0,0.0
2024-09-10 23:53:00+00:00,0.0,0.0,0.0,34.7,35.3,35.5,0.0,0.0,0.0
2024-09-10 23:54:00+00:00,0.0,0.0,0.0,34.7,35.3,35.4,0.0,0.0,0.0
2024-09-10 23:55:00+00:00,0.0,0.0,0.0,34.7,35.3,35.4,0.0,0.0,0.0
2024-09-10 23:56:00+00:00,0.0,0.0,0.0,34.7,35.2,35.3,0.0,0.0,0.0
2024-09-10 23:57:00+00:00,0.0,0.0,0.0,34.7,35.3,35.4,0.0,0.0,0.0
2024-09-10 23:58:00+00:00,0.0,0.0,0.0,34.7,35.3,35.4,0.0,0.0,0.0
2024-09-10 23:59:00+00:00,0.0,0.0,0.0,34.6,35.2,35.3,0.0,0.0,0.0
